gene,validation_g,validation_var,expression_eligible,mouse_pooled_g,human_hedges_g
AIMP2,0.05350191033705024,0.6430616038864082,True,0.8730610395385231,0.2472774485411839
AIP,-0.5497552701645418,0.6644450612195493,True,0.7850697447866937,0.9513076658177496
AK1,-0.2681088722138338,0.6479915976685553,True,0.4164661306952955,0.836792936333227
AK2,-0.03260527165648482,0.6429330788385567,True,1.5747809034486446,0.3232844708349573
AK3,-2.4120877047951854,1.0584405068302933,True,-2.0145638161155346,-0.2970403673409351
AK5,-0.2434556854086895,0.6470907621969868,True,0.4926862680708546,-0.8263406973759267
AK7,0.7650248349573817,0.6846616427215407,True,-0.2622128894958297,-1.320571752699151
AKAP1,0.00013091003192528133,0.6428571440812455,True,-0.5462125491647387,0.1524117782478022
AKAP10,0.21978816125545644,0.6463076311305753,True,-0.688394605279103,-0.2760766294501603
AKAP11,-0.38975286559604705,0.6537076640171665,True,-0.2023605440517566,0.4638391715735671
AKAP12,-0.31437855997193487,0.6499167056407162,True,-0.5659496948453225,-0.3187504568589783
AKAP13,0.7607767875306888,0.6841986657461082,True,-1.059800251662582,0.7885847281922728
AKAP6,-0.11933385531722839,0.6438743263589196,True,-0.5259040293849989,-0.6941275781038833
AKAP7,0.8856086572632497,0.6988787638442583,True,-0.030113574924568,-0.3203752011334262
AKAP8,0.21432761274162768,0.6461383089702518,True,-1.8462277262946336,-1.2392476270165658
AKAP8L,-0.18171506018582198,0.6452157402213098,True,-1.5016074274311615,-3.137033579975101
AKAP9,-0.23811931353816476,0.6469072005342776,True,-0.6574378601541385,-0.2895324642494801
AKIRIN1,0.29703042654855694,0.6491590767354013,True,-0.8115147018574772,-1.1052360207892382
AKIRIN2,-0.2365500193794291,0.6468539936906006,True,-0.3121023129888473,0.8151383626256423
AKNA,-0.21699581423756734,0.6462205130997589,True,0.5325675875523131,-0.1518558260225559
AKR1A1,0.2904313146018081,0.6488821677500953,True,1.143187113094693,1.320077036975012
AKTIP,-0.6635770587760832,0.6743096080667085,True,-1.030532778219065,-0.20232912094196
ALAD,0.2978266512918444,0.649192908158551,True,1.4838273385127474,0.2730851117944798
ALCAM,-0.5159789266080851,0.6618738751931166,True,-0.0159418327641516,-0.3296082356254767
ALDH16A1,-0.5168273830626293,0.6619364674202405,True,0.7965374399159485,0.2004559116378604
