GSE199460__GSE210776,GSE199460__GSE95401,GSE199460__GSE279183,GSE210776__GSE95401,GSE210776__GSE279183,GSE95401__GSE279183,pooled_mouse__GSE279183,mean_within_mouse,mean_individual_mouse_human,within_minus_individual_cross,within_minus_pooled_cross,n_genes
0.39049932693891914,0.20093599433472753,0.09703643890025651,-0.04683591967080029,0.04193527184883415,0.0610146921758462,0.10066386550012064,0.1815331338676155,0.06666213430831229,0.1148709995593032,0.08086926836749485,7649
0.31998415107138795,0.42118653384816224,0.19878701277196503,0.15472309124530373,0.04270482635229998,0.15746958403198422,0.18363653492609383,0.29863125872161794,0.1329871410520831,0.16564411766953485,0.11499472379552411,7678
0.3228620361667671,0.3293006106930784,0.14947142991544296,0.21515682104929984,0.10936124080296383,0.21720538782100557,0.19897230448150482,0.28910648930304844,0.15867935284647078,0.13042713645657766,0.09013418482154362,7602
0.4301945590129081,0.3284852047954971,0.10621078721466733,0.1434541182578573,0.1150390998769301,0.11975208005398064,0.14933912487231096,0.3007112940220875,0.11366732238185935,0.18704397164022818,0.15137216914977655,7530
0.4154901693831552,0.25979499514980553,0.06131381538497824,0.18940035908502598,0.11294693029709733,0.11018021029029346,0.13620398934109545,0.28822850787266224,0.09481365199078967,0.19341485588187257,0.1520245185315668,7548
0.2621566879850166,0.4115252399195513,0.20365216769375993,0.07403592976687896,0.036321824013303514,0.1665715256301417,0.18534128678626643,0.2492392858904823,0.13551517244573505,0.11372411344474725,0.06389799910421587,7690
0.2347794855524991,0.3079464518355118,0.03762293172339168,0.05052924444787667,0.0447288109193065,0.06038885030783095,0.07533326231785956,0.1977517272786292,0.047580197650176376,0.15017152962845282,0.12241846496076964,7575
0.47084113459670046,0.20923162951637603,0.05101982112514013,0.2851837876208439,0.13991192025959806,0.12668351744617912,0.1445352728982181,0.32175218391130683,0.1058717529436391,0.21588043096766774,0.17721691101308873,7544
0.3030805230818507,0.3815854377466317,0.17323378631168582,0.0830100284026094,0.010260785920121685,0.19816103775697524,0.13353303003433428,0.2558919964103639,0.1272185366629276,0.12867345974743633,0.12235896637602964,7641
0.29978839498446047,0.2610670088720627,0.05672681341079009,0.036631793453730625,0.07498262903122281,-0.025675181130849732,0.06868722653922614,0.19916239910341793,0.035344753770387725,0.1638176453330302,0.13047517256419178,7565
0.3614385983042106,0.3190391914206609,0.044673234060082584,0.07352555486514095,0.05408706766077069,0.09007074926823776,0.08739090019453115,0.25133444819667083,0.06294368366303034,0.1883907645336405,0.16394354800213967,7535
