rho_pooled_mouse,rho_original_human,n_genes
,,0.0
-0.05544113473926905,-0.1459410087055626,6570.0
0.01282691749260877,0.07446019159014669,6595.0
-0.029514006691184837,-0.05628112364593515,6527.0
-0.04305576755078946,0.11432084971703516,6591.0
-0.015313808286910521,0.07223530942550592,6589.0
,,0.0
0.02682617016302518,-0.0412737802868869,6579.0
0.013540375550340784,0.1548000476668484,6573.0
0.049983798916648066,0.02920217886732158,6567.0
-0.006700237929846253,0.033708323339882586,6559.0
-0.02304924803206145,-0.17913879352256382,6583.0
0.014572272466230905,0.036534324136329496,6529.0
-0.019952176915766694,0.002609903587982713,6567.0
-0.0210493242465739,0.029078496279541666,6551.0
-0.058461890265150834,-0.014111705760542631,6586.0
-0.04576198010673123,-0.04878332406221609,6597.0
0.024750352041762822,-0.07483969455065673,6568.0
-0.09051500479066468,-0.09502954549026904,6533.0
-0.04833366222234963,-0.04492082802836629,6601.0
0.01899466164670623,0.08143529707869662,6539.0
-0.04232759931004159,0.006898784422915678,6183.0
-0.003988124780741601,0.05518031852033047,6577.0
,,0.0
-0.0024500765686666574,0.07647241139020529,6578.0
,,0.0
-0.0012049945243264475,0.02247140441391558,6604.0
-0.007412973009647671,0.056156436870823646,6540.0
-0.021520856891823845,0.0365881347078405,6576.0
0.02889171663178809,-0.06307939155132233,6547.0
-0.0015472386070021185,-0.1073339974652008,6606.0
,,0.0
-0.03588427797809727,-0.014889371953718002,6582.0
-0.10466917209823055,-0.11657112034810471,6529.0
