gene,validation_g,validation_var,expression_eligible,mouse_pooled_g,human_hedges_g
ABTB1,0.341398552389896,0.543046080964493,True,0.1163996077259173,0.3438260684308026
ACAA2,-1.1694295797714436,0.6472971285037012,True,-0.6097161436838332,0.2866344644894067
ACAD8,-0.28757286687831435,0.540224846147051,True,-0.5951515925041572,0.4300892775229178
ACAD9,-0.7666470619778091,0.5823123098032672,True,-0.3904427626053107,-1.3387350469585266
ACADM,-1.3169775553736827,0.6778691567798367,True,-1.4880906493405204,-0.2742911494435507
ACADS,-0.6884406560748153,0.5728292114113935,True,-0.6916116390953968,0.1977870780856891
ACADSB,-0.22118672241969814,0.5374102971812307,True,1.4529108848400516,-0.9375338858369217
ACADVL,-0.049920865348065495,0.5335410077330917,True,-0.1825250429014147,1.2556895768395422
ACAT1,-0.07861821521378069,0.5338484019802834,True,0.9697529970810324,0.0014396556436207
ACBD3,0.9959365505816233,0.6159908010653685,True,-0.3057600278489876,0.4919850438206044
ACBD5,-0.3625520857406863,0.5442870012395769,True,-1.8516333004634764,-0.0856756018677276
ACD,0.24472567918760474,0.5383242215044862,True,0.3262588562006338,-0.1334951026822136
ACER2,0.7572458149592026,0.5811184353561022,True,1.8990475740184247,-0.7006878077523964
ACER3,-0.4312226358998634,0.5488294134760355,True,0.7043756400116249,-0.5410020756380233
ACIN1,0.23316169462407663,0.5378636979866642,True,-0.8331022719325551,-0.9494371664619458
ACLY,-0.35393455921680056,0.5437724726839992,True,-0.1940641342937247,0.6436818349375771
ACO2,-1.0059649021694625,0.617663782033068,True,0.942938301174597,0.3219424698619296
ACOT11,0.24692447278925495,0.538414307938521,True,0.1211968034816043,-0.1457854452612994
ACOT13,-0.36318665686109036,0.544325378976828,True,0.0959331107675718,0.4633546806772677
ACOT7,-0.484131211085824,0.5528652524622856,True,2.064121158175804,0.4915145183650532
ACOT8,1.0556088616811055,0.6261925057383066,True,0.2154913278714724,0.1711304898281684
ACOX1,-1.2411541709080198,0.6617053063301979,True,-0.5769473254567332,-0.4963846682966068
ACOX3,-0.2113355077086228,0.5370552247348718,True,0.1423305061134665,-1.1443045127824605
ACP1,0.2076799263281838,0.5369275793166399,True,1.428256755059234,0.932219479289291
ACP2,-0.5613899548611817,0.5595965567849199,True,0.5541704000729952,0.2430678574769101
ACP6,-0.6481070444670711,0.5683368950906535,True,0.3144403384176911,0.5726200178501645
ACSF2,-1.127060651684077,0.6391888093812114,True,0.5149905771694231,-0.1206499369766444
ACSF3,-0.19044992110727496,0.5363559310374806,True,1.304508122632628,0.2548850293552665
ACSS1,-0.8455585712043479,0.5929141081114282,True,0.1113052948900896,-0.6099802011484745
ACSS2,0.03268887859272498,0.5334223802319709,True,0.6645078286368117,-0.3406206288408711
ACSS3,1.0893820819492392,0.6322294433726716,True,0.0117055081016741,1.0655883772829502
ACTR10,-0.455310971588815,0.5506090067374292,True,0.4093697047590444,-0.8391303169059491
ACTR2,-0.37162312390798174,0.5448419788519272,True,0.0945822862350818,1.3231735022902826
ACTR5,-0.8628168095080004,0.5953710705641304,True,-0.1251152357076223,0.7189823492285506
ACTR6,-0.3633696897746132,0.5443364609539082,True,-0.4307524528155347,0.7033713612145446
ACTR8,-0.5848859754036568,0.5618409670186573,True,-0.3992708842806618,0.4173833408122079
ACVR1,-1.5733912870759448,0.7396300118538748,True,-0.8499510443651277,0.3136151513778354
ACVRL1,-0.5613227575094009,0.5595902698414965,True,-0.2233082807241136,0.6376124934199257
ACYP2,-1.2082972448984504,0.6549985193357655,True,-0.7089022326749966,-1.8486474149914525
ADA,1.018989358175778,0.6198616093396236,True,2.034654971064004,0.5600644960831404
